 354 38.16922508 140.86858026 仙台高専名取キャンパス前
 355 38.17700848 140.89446846 県営名取田高住宅前
 356 38.18265549 140.90345964 草倉田
 357 38.15553609 140.91573689 美田園駅南
 358 38.17219793 140.93395182 小塚原南
 359 38.17802915 140.95091737 閖上新町
 360 38.17934848 140.94480952 閖上中学校前
 361 38.15466710 140.92446364 美田園東
 362 38.15708846 140.91024214 下増田小学校前
 363 38.15774850 140.90702904 美田園西
 364 38.15904828 140.90299277 杜さくら公園前
 365 38.12947180 140.87665097 本郷団地
 366 38.19847263 140.85028628 岩口下
 367 38.08525843 140.83769629 玉崎西
 368 38.08578096 140.84465368 玉崎
 369 38.07005467 140.91695782 蒲崎南
 370 38.08056142 140.91324388 曲戸
 371 38.07486122 140.91833880 専光寺前
 372 38.08391461 140.91077685 寺島
 373 38.05780601 140.91375420 新浜
 374 38.07304475 140.91749295 蒲崎
 375 38.07385916 140.92245017 川向
 376 38.10099256 140.86799207 藤浪
 377 38.10184018 140.86004200 桑原
 378 38.11333619 140.86644078 館下
 379 38.11714748 140.85735503 武隈団地入口
 380 38.11577179 140.86434619 栄町
 381 38.11298136 140.84581851 平等団地入口
 382 38.12045382 140.87111221 相の原団地入口
 383 38.11447638 140.85738216 名取高校前
 384 38.10473777 140.86620693 竹駒神社前
 385 38.09955822 140.86966836 阿武隈
 386 38.10744608 140.86717090 中央一丁目
 387 38.11037669 140.84918428 松ヶ丘
 388 38.11259690 140.85042345 西小学校前
 389 38.11732878 140.84553164 西中学校前
 390 38.08903494 140.85309107 原
 391 38.08929427 140.85636086 大昭和
 392 38.09306129 140.85726335 吹上三丁目
 393 38.09638306 140.85863983 吹上二丁目
 394 38.09729251 140.86162085 吹上一丁目
 395 38.09953450 140.86336042 南小学校前
 396 38.10109612 140.86203491 岩沼中学校前
 397 38.10468069 140.86081140 竹駒神社西
 398 38.10835977 140.86300265 二木
 399 38.11244284 140.86350552 駅西口
 400 38.11709196 140.86015750 土ヶ崎北
 401 38.12196902 140.84598784 ハナトピア前
 402 38.12452332 140.84965774 三色吉北
 403 38.12361952 140.85701289 長岡
 404 38.11386205 140.84377050 平等団地
 405 38.10818743 140.84163253 グリーンピア入口
 406 38.10532129 140.84265811 北長谷公会堂前
 407 38.09908788 140.84169505 根方
 408 38.09400127 140.84448377 根方公会堂前
 409 38.11202512 140.86446683 岩沼駅前
 410 38.11121986 140.86835765 中央三丁目
 411 38.11160612 140.86912392 中央三丁目東
 412 38.11351041 140.86882657 中央三丁目北
 413 38.11278293 140.85828848 土ヶ崎三丁目
 414 38.11589480 140.87055046 相の原
 415 38.10955068 140.86789549 中央二丁目
 416 38.10512299 140.87096342 市役所前
 417 38.11804953 140.85216289 朝日山公園入口
 418 38.11795719 140.85602711 朝日
 419 38.10644076 140.82822625 グリーンピア岩沼
 420 38.10882105 140.84337266 岩沼高等学校北門前
 421 38.11915005 140.84645485 三色吉
 422 38.12479280 140.84379310 大窪
 423 38.11733460 140.86998200 中央四丁目
 424 38.10380325 140.86583586 竹駒神社本町
 425 38.10564791 140.86740915 中央一丁目南
 426 38.10811351 140.85490968 武隈
 427 38.11238636 140.85271488 土ヶ崎郵便局西
 428 38.13217908 140.80652673 中井
 429 38.13162164 140.79575062 大師
 430 38.12947279 140.84723350 小川
 431 38.13028683 140.84073072 旧千貫農協前
 432 38.13247359 140.83016915 田尻
 433 38.13234402 140.82534193 八幡神社前
 434 38.13153312 140.82012477 長坂
 435 38.13247028 140.81098391 銅谷
 436 38.11150632 140.89159663 中条
 437 38.11695839 140.89791527 竹の内
 438 38.12407073 140.90229497 矢野目
 439 38.11842967 140.90281974 間堀
 440 38.12752061 140.90398689 谷地
 441 38.09505854 140.92685341 長谷釜
 442 38.10592129 140.90407371 玉浦中学校前
 443 38.11111113 140.87236670 桜五丁目
 444 38.10969930 140.87784739 市民会館北
